sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
booking_full_355437:9,"We all agreed Hoi An Odyssey was the classiest , cleanest , friendliest , best located hotel we stayed at .","we all agreed hoi an odyssey was the classiest , cleanest , friendliest , best located hotel we stayed at",branding,positive,branding positive,yes,0,0
booking_full_205319:0,this is a lovely place to stay nestled in lush gardens and with a beautiful pool .,this is a lovely place to stay nestled in lush gardens and with a beautiful pool,facility,positive,facility positive,yes,1,17
booking_full_205319:1,it is located in a less commercial area of the island which was more enjoyable .,it is located in a less commercial area of the island which was more enjoyable,amenity,positive,amenity positive,yes,1,16
booking_full_205319:2,it felt more “ real .,it felt more “ real,experience,positive,experience positive,yes,1,6
booking_full_205319:3,Tom manages the place and was very helpful and hospitable .,tom manages the place and was very helpful and hospitable,service,positive,service positive,yes,0,0
booking_full_205319:4,we rented a bike from him and had fun exploring the island .,we rented a bike from him and had fun exploring the island,service,positive,service positive,yes,1,13
booking_full_205319:5,there’s a lovely place to eat across the road and at the beach end of the road there’s a buzzy place with music and good food .,there’s a lovely place to eat across the road and at the beach end of the road there’s a buzzy place with music and good food,amenity,positive,amenity positive,yes,1,27
booking_full_205319:6,the room was large and spacious and the bed was the most comfortable we’ve experienced in Vietnam .,the room was large and spacious and the bed was the most comfortable we’ve experienced in vietnam,facility,positive,facility positive,yes,0,0
booking_full_205319:7,had great sleeps here .,had great sleeps here,experience,positive,experience positive,yes,1,5
booking_full_205319:8,there are cats and dogs on the premises who were super friendly and made it feel homely .,there are cats and dogs on the premises who were super friendly and made it feel homely,experience,positive,experience positive,yes,1,18
booking_full_205319:9,lovely breakfast either on your balcony or by the pool .,lovely breakfast either on your balcony or by the pool,service,positive,service positive,yes,1,11
booking_hn_1320:0,staff are all good service .,staff are all good service,service,positive,service positive,yes,1,6
booking_full_292271:1,The area was also surprisingly quiet .,the area was also surprisingly quiet,experience,positive,experience positive,yes,0,0
booking_full_292271:2,The staff were also kind .,the staff were also kind,service,positive,service positive,yes,0,0
booking_full_292271:3,I was so impressed and I never wanted to leave .,i was so impressed and i never wanted to leave,experience,positive,experience positive,yes,0,0
booking_full_292271:4,I just spent my evening going in and out of the sauna + bathtub and it was heaven .,i just spent my evening going in and out of the sauna + bathtub and it was heaven,experience,positive,experience positive,yes,0,0
booking_full_292271:5,I can't wait until my next visit .,i can't wait until my next visit,loyalty,positive,loyalty positive,yes,0,0
booking_full_292271:6,This penthouse made me feel like a millionaire .,this penthouse made me feel like a millionaire,branding,positive,branding positive,yes,0,0
booking_full_292271:7,They made us wait an extra hour to check in but that's probably because I booked the hotel so suddenly .,they made us wait an extra hour to check in but that's probably because i booked the hotel so suddenly,service,positive,service positive,yes,0,0
booking_hcm_17311:0,Local convenience store at ground floor .,local convenience store at ground floor,amenity,positive,amenity positive,yes,0,0
booking_hcm_17311:1,comfortable beds .,comfortable beds,facility,positive,facility positive,yes,1,3
booking_hcm_17311:2,good city view .,good city view,facility,positive,facility positive,yes,1,4
booking_hcm_17311:3,spacious .,spacious,facility,positive,facility positive,yes,1,2
booking_hcm_17311:4,We did not get the room that was advertised .,we did not get the room that was advertised,branding,negative,branding negative,yes,0,0
booking_hcm_17311:5,instead the decor was a downgrade .,instead the decor was a downgrade,facility,negative,facility negative,yes,1,7
booking_hcm_17311:6,Not cleaned thoroughly .,not cleaned thoroughly,facility,negative,facility negative,yes,0,0
booking_hcm_17311:7,Small ants were on the prowl .,small ants were on the prowl,facility,negative,facility negative,yes,0,0
booking_hcm_17311:8,The maid ďoes not clean under furniture or all surfaces and we found lots of old food under the sofa that contributed to the ant problem .,the maid ďoes not clean under furniture or all surfaces and we found lots of old food under the sofa that contributed to the ant problem,facility,negative,facility negative,yes,0,0
booking_hcm_17311:9,Swimming pool is not heated .,swimming pool is not heated,facility,negative,facility negative,yes,0,0
booking_hcm_17311:10,Okay for adults but not for small children .,okay for adults but not for small children,experience,negative,experience negative,yes,0,0
booking_hcm_17311:11,Childrens play area on 7th floor is quite basic .,childrens play area on 7th floor is quite basic,facility,neutral,facility neutral,yes,0,0
booking_hcm_17311:12,There is a small paddling pool next to the main pool that would ideally benefit from a bit of heating .,there is a small paddling pool next to the main pool that would ideally benefit from a bit of heating,facility,positive,facility positive,yes,0,0
booking_hcm_14149:0,With other accessories as comb and toothbrush it will be excellent .,with other accessories as comb and toothbrush it will be excellent,facility,neutral,facility neutral,yes,0,0
booking_hn_97170:0,Old furniture .,old furniture,facility,negative,facility negative,yes,0,0
booking_hn_97170:1,old bathroom .,old bathroom,facility,negative,facility negative,yes,1,3
booking_full_356897:0,beautiful hotel .,beautiful hotel,facility,positive,facility positive,yes,1,3
booking_full_356897:1,amazing service .,amazing service,service,positive,service positive,yes,1,3
booking_full_356897:2,the staff were wonderful and very accommodating .,the staff were wonderful and very accommodating,service,positive,service positive,yes,1,8
booking_hn_6187:0,the staff were very friendly .,the staff were very friendly,service,positive,service positive,yes,1,6
booking_hn_6187:1,the pool was beautiful .,the pool was beautiful,facility,positive,facility positive,yes,1,5
booking_hn_6187:2,Great location too .,great location too,amenity,positive,amenity positive,yes,0,0
booking_hn_6187:3,the roof top bar was closed but due to open next month .,the roof top bar was closed but due to open next month,facility,neutral,facility neutral,yes,1,13
booking_hn_28045:0,Had a great time here for a 2 - night stay .,had a great time here for a 2 - night stay,experience,positive,experience positive,yes,0,0
